New Fermi level:    mu=  -8.833 eV  Charge distance=  0.0444 (partial c.d.=  4.5871)
SCF ITERATION NUMBER  5
     point #   1  energy = -62.000
     point #  20  energy = -50.965
     point #  40  energy = -30.902
     point #  60  energy = -10.839
     point #  80  energy =  -8.808
New Fermi level:    mu=  -8.790 eV  Charge distance=  0.0176 (partial c.d.=  3.3573)
SCF ITERATION NUMBER  6
     point #   1  energy = -62.000
     point #  20  energy = -50.956
     point #  40  energy = -30.877
     point #  60  energy = -10.798
     point #  80  energy =  -8.815
New Fermi level:    mu=  -8.835 eV  Charge distance=  0.0528 (partial c.d.=  0.4164)
SCF ITERATION NUMBER  7
     point #   1  energy = -62.000
     point #  20  energy = -50.966
     point #  40  energy = -30.903
     point #  60  energy = -10.841
     point #  80  energy =  -8.860
New Fermi level:    mu=  -8.918 eV  Charge distance=  0.0594 (partial c.d.=  0.3984)
SCF ITERATION NUMBER  8
     point #   1  energy = -62.000
     point #  20  energy = -50.771
     point #  40  energy = -30.355
     point #  60  energy =  -9.939
     point #  80  energy =  -8.956
New Fermi level:    mu=  -9.004 eV  Charge distance=  0.0330 (partial c.d.=  0.7678)
SCF ITERATION NUMBER  9
     point #   1  energy = -62.000
     point #  20  energy = -50.789
     point #  40  energy = -30.406
     point #  60  energy = -10.023
     point #  80  energy =  -8.967
New Fermi level:    mu=  -8.965 eV  Charge distance=  0.0254 (partial c.d.=  2.4303)
SCF ITERATION NUMBER 10
     point #   1  energy = -62.000
     point #  20  energy = -50.781
     point #  40  energy = -30.383
     point #  60  energy =  -9.985
     point #  80  energy =  -9.003
New Fermi level:    mu=  -9.000 eV  Charge distance=  0.0054 (partial c.d.=  1.7739)
SCF ITERATION NUMBER 11
     point #   1  energy = -62.000
     point #  20  energy = -50.788
     point #  40  energy = -30.404
     point #  60  energy = -10.019
New Fermi level:    mu=  -9.007 eV  Charge distance=  0.0045 (partial c.d.=  0.2989)
SCF ITERATION NUMBER 12
     point #   1  energy = -62.000
     point #  20  energy = -50.790
     point #  40  energy = -30.408
     point #  60  energy = -10.026
New Fermi level:    mu=  -9.002 eV  Charge distance=  0.0015 (partial c.d.=  0.1793)
SCF ITERATION NUMBER 13
     point #   1  energy = -62.000
     point #  20  energy = -50.789
     point #  40  energy = -30.405
     point #  60  energy = -10.022
New Fermi level:    mu=  -8.999 eV  Charge distance=  0.0007 (partial c.d.=  0.1662)
SCF ITERATION NUMBER 14
     point #   1  energy = -62.000
     point #  20  energy = -50.788
     point #  40  energy = -30.403
     point #  60  energy = -10.018
New Fermi level:    mu=  -8.997 eV  Charge distance=  0.0049 (partial c.d.=  0.0120)
SCF ITERATION NUMBER 15
     point #   1  energy = -62.000
     point #  20  energy = -50.788
     point #  40  energy = -30.402
     point #  60  energy = -10.017
New Fermi level:    mu=  -8.984 eV  Charge distance=  0.0016 (partial c.d.=  0.0610)
SCF ITERATION NUMBER 16
     point #   1  energy = -62.000
     point #  20  energy = -50.785
     point #  40  energy = -30.394
     point #  60  energy = -10.003
New Fermi level:    mu=  -8.980 eV  Charge distance=  0.0007 (partial c.d.=  0.0231)
SCF ITERATION NUMBER 17
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.392
     point #  60  energy = -10.000
New Fermi level:    mu=  -8.979 eV  Charge distance=  0.0003 (partial c.d.=  0.0213)
SCF ITERATION NUMBER 18
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.391
     point #  60  energy =  -9.999
New Fermi level:    mu=  -8.980 eV  Charge distance=  0.0003 (partial c.d.=  0.0031)
SCF ITERATION NUMBER 19
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.392
     point #  60  energy =  -9.999
New Fermi level:    mu=  -8.980 eV  Charge distance=  0.0002 (partial c.d.=  0.0013)
SCF ITERATION NUMBER 20
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.392
     point #  60  energy = -10.000
New Fermi level:    mu=  -8.980 eV  Charge distance=  0.0001 (partial c.d.=  0.0025)
SCF ITERATION NUMBER 21
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.392
     point #  60  energy = -10.000
New Fermi level:    mu=  -8.981 eV  Charge distance=  0.0002 (partial c.d.=  0.0010)
SCF ITERATION NUMBER 22
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.392
     point #  60  energy = -10.001
New Fermi level:    mu=  -8.981 eV  Charge distance=  0.0002 (partial c.d.=  0.0011)
SCF ITERATION NUMBER 23
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.393
     point #  60  energy = -10.001
New Fermi level:    mu=  -8.981 eV  Charge distance=  0.0001 (partial c.d.=  0.0008)
SCF ITERATION NUMBER 24
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.393
     point #  60  energy = -10.001
New Fermi level:    mu=  -8.981 eV  Charge distance=  0.0000 (partial c.d.=  0.0015)
SCF ITERATION NUMBER 25
     point #   1  energy = -62.000
     point #  20  energy = -50.784
     point #  40  energy = -30.393
     point #  60  energy = -10.001
New Fermi level:    mu=  -8.981 eV  Charge distance=  0.0000 (partial c.d.=  0.0001)
Electronic configuration
  type     l     N_el
     0     0    0.406
     0     1    6.692
     0     2    4.419
     0     3    0.000
     1     0    0.406
     1     1    6.693
     1     2    4.418
     1     3    0.000
     2     0    0.406
     2     1    6.692
     2     2    4.420
     2     3    0.000
     3     0    1.956
     3     1    5.055
     3     2    0.072
     3     3    0.000
     4     0    1.951
     4     1    5.151
     4     2    0.064
     4     3    0.000
     5     0    1.952
     5     1    5.141
     5     2    0.067
     5     3    0.000
     6     0    1.956
     6     1    5.059
     6     2    0.075
     6     3    0.000
     7     0    1.953
     7     1    5.123
     7     2    0.071
     7     3    0.000
     8     0    1.959
     8     1    5.051
     8     2    0.076
     8     3    0.000
     9     0    1.954
     9     1    5.063
     9     2    0.075
     9     3    0.000
    10     0    1.950
    10     1    5.125
    10     2    0.070
    10     3    0.000
    11     0    1.955
    11     1    5.111
    11     2    0.071
    11     3    0.000
Charge transfer:  type  charge
       0   -0.482
       1   -0.483
       2   -0.482
       3    0.083
       4    0.167
       5    0.161
       6    0.091
       7    0.146
       8    0.087
       9    0.092
      10    0.145
      11    0.136
Convergence reached in   25 iterations.
Done with module: potentials.

